uid,formula,charge,n_c,n_h,n_n,n_o,n_atoms,symmetry,method,basis,scales_seen,n_modes,weight,total_e,vib_e,n_solo,n_duo,n_trio,n_quartet,n_quintet,n_ch2,n_chx,dois,route,n_ch,n_ch3
4318,C59H20+2,2,59,20,0,0,79,1-A',RB3LYP,6-31g*,"0.9597,0.9691,0.9794",231,728.15650000,-2260.19097060,368.73410000,8,10,0,0,0,2,,,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
4317,C59H20+2,2,59,20,0,0,79,1-A1,RB3LYP,6-31g*,"0.9597,0.9691,0.9794",231,728.15650000,-2260.20711397,369.30960000,6,12,0,0,0,2,,,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6068,C59H21+2,2,59,21,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,729.16432500,-2260.76615266,375.91830000,10,8,3,0,0,0,,,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
4508,C59H24+2,2,59,24,0,0,83,3-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",243,732.18780000,-2262.55356837,394.07020000,7,10,0,0,0,0,,,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",4,3
201,C59H19+3,3,59,19,0,0,78,1-A1,RB3LYP,6-31g*,"0.9597,0.9691,0.9794",228,727.14867500,-2259.19574384,361.53970000,7,12,0,0,0,0,,,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
723,C60-,-1,60,0,0,0,60,2-BU,UB3LYP,6-31g*,0.9777,174,720.00000000,-2286.24994760,230.97670000,0,0,0,0,0,0,,10.1016/j.chemphys.2015.01.002,# becke3lyp/6-31G* freq guess=check geom=check scf=symm,0,0
6785,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.86666378,369.21760000,7,10,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6757,C60H20-,-1,60,20,0,0,80,2-A2,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.86585811,369.05580000,6,8,6,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6756,C60H20-,-1,60,20,0,0,80,2-BG,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.86588921,369.09940000,6,8,6,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6755,C60H20-,-1,60,20,0,0,80,2-B1,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87487039,369.33020000,4,10,6,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6754,C60H20-,-1,60,20,0,0,80,2-B1,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.86824070,369.14090000,6,8,6,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6753,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87860261,369.47290000,3,14,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6752,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87087236,369.27170000,6,8,6,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6751,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87732546,369.39260000,3,14,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6750,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87380271,369.08240000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6749,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87783330,369.41150000,3,14,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6748,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87373757,369.38250000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6747,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87422050,369.28650000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6746,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87100171,369.04260000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6745,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87588340,369.41110000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6744,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87421716,369.38630000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6743,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87356216,369.35320000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6734,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87637980,369.41870000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6733,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87552477,369.36210000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6732,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87459360,369.34620000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
6731,C60H20-,-1,60,20,0,0,80,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",234,740.15650000,-2298.87600970,369.37900000,5,12,3,0,0,0,,,"#b3lyp/6-31g* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3810,C60H22-,-1,60,22,0,0,82,2-A1,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",240,742.17215000,-2300.02793200,382.84730000,0,4,18,0,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3809,C60H24-,-1,60,24,0,0,84,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",246,744.18780000,-2301.19841653,395.89110000,2,2,12,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3808,C60H24-,-1,60,24,0,0,84,2-A',UB3LYP,6-31g*,"0.9597,0.9691,0.9794",246,744.18780000,-2301.20045214,395.07270000,2,4,6,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3807,C60H24-,-1,60,24,0,0,84,2-A2,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",246,744.18780000,-2301.20553197,394.91950000,0,12,0,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3806,C60H24-,-1,60,24,0,0,84,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",246,744.18780000,-2301.20762728,396.07120000,1,8,3,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3805,C60H24-,-1,60,24,0,0,84,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",246,744.18780000,-2301.20424968,396.39680000,1,6,9,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3804,C60H24-,-1,60,24,0,0,84,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",246,744.18780000,-2301.20059600,395.65310000,1,6,9,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3791,C60H24-,-1,60,24,0,0,84,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",246,744.18780000,-2301.20376884,396.32170000,1,6,9,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3790,C60H24-,-1,60,24,0,0,84,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",246,744.18780000,-2301.19690956,395.37070000,2,2,12,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3789,C60H24-,-1,60,24,0,0,84,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",246,744.18780000,-2301.20097393,396.48640000,1,4,15,4,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3766,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37529393,409.54470000,3,4,3,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3765,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37527991,409.64820000,2,6,6,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3764,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37734184,410.03000000,2,6,6,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3763,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37706879,410.07630000,1,8,9,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3762,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37117439,409.69200000,3,2,9,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3761,C60H26-,-1,60,26,0,0,86,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37914041,409.98260000,2,6,6,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3760,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37919909,410.21190000,1,8,9,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3758,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37079426,409.65900000,3,2,9,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3757,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37250676,410.01460000,2,4,12,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3756,C60H26-,-1,60,26,0,0,86,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.38154606,410.10550000,1,10,3,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3755,C60H26-,-1,60,26,0,0,86,2-A2,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37558311,409.81370000,1,8,9,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3754,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.36893745,409.13790000,2,4,12,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3753,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37096868,409.81180000,2,4,12,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3752,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.36979992,409.36130000,3,2,9,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3751,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37528227,409.91810000,2,6,6,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3750,C60H26-,-1,60,26,0,0,86,2-AU,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37259254,409.40760000,4,0,6,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3749,C60H26-,-1,60,26,0,0,86,2-AU,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37292296,409.92500000,2,4,12,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3748,C60H26-,-1,60,26,0,0,86,2-A',UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37916241,410.00360000,2,6,6,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3747,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37127898,409.00970000,4,0,6,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3746,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.36654058,409.28940000,3,0,15,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3745,C60H26-,-1,60,26,0,0,86,2-AU,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.38488858,410.41240000,0,12,6,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3744,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37268545,409.79940000,3,2,9,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3743,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37252227,409.49460000,2,6,6,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3742,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37494825,409.71580000,2,6,6,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3738,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37133452,409.88860000,2,4,12,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3737,C60H26-,-1,60,26,0,0,86,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",252,746.20345000,-2302.37814880,409.64320000,2,8,0,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3693,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54442071,423.37110000,4,2,6,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3692,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54282108,423.26170000,3,4,9,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3691,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54461719,423.69810000,2,6,12,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3690,C60H28-,-1,60,28,0,0,88,2-A',UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54397462,423.30370000,4,2,6,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3689,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54568642,422.99870000,4,4,0,20,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3688,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.55090066,423.55420000,2,8,6,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3682,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.53896363,423.60660000,3,2,15,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3681,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.53950183,423.51450000,3,2,15,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3680,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54170967,423.30190000,3,4,9,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3679,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54136034,422.88280000,3,4,9,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3678,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54239654,423.24960000,4,2,6,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3677,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54208623,423.52640000,3,4,9,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3676,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54610206,423.82520000,2,6,12,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3675,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.53822976,423.44550000,3,2,15,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3674,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54450681,423.43560000,3,4,9,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3673,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.53875405,423.29500000,4,0,12,12,0,0,,,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3672,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54398754,423.49140000,2,8,6,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3671,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54267955,423.29140000,2,6,12,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3670,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.53704898,422.77710000,3,2,15,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3669,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54703898,423.29820000,3,6,3,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3668,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54323447,423.36830000,3,4,9,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3657,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54158042,422.96420000,4,2,6,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3656,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54291956,423.19020000,4,2,6,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3655,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54707563,423.40140000,3,6,3,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3654,C60H28-,-1,60,28,0,0,88,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",258,748.21910000,-2303.54668915,423.12230000,3,6,3,16,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3629,C60H30-,-1,60,30,0,0,90,2-A2,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",264,750.23475000,-2304.70592829,436.43050000,4,0,18,8,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
3628,C60H30-,-1,60,30,0,0,90,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",264,750.23475000,-2304.71213949,437.13080000,4,2,12,12,0,0,,10.3847/1538-4357/ab3124,"#b3lyp/6-31G* freq guess=check geom=check scf=(xqc,MaxConventional=64 maxcycles=128)",0,0
