pair_id,uid,formula,charge,n_c,n_h,has_n,n_solo,n_duo,n_trio,n_quartet,point_group,ladder,lab_doi,species_name,nu_lab_cm,rel_int_lab,nu_scaled_cm,nu_unscaled_cm,scale,scale_region,intensity_km_mol,log10_intensity,rel_int_comp,irrep,family,n_candidates,y_cm
105,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,1374.4,0.0741,1361.8787,1405.3025487565783,0.9691,1,2.9374,0.467963090535135,0.0378,B2,CC-stretch/CH-ip (7.7 um),2,12.521
106,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,1149.0,0.07,1134.489,1170.662470333299,0.9691,1,2.4866,0.3956059293132303,0.032,B2,CH-ip-bend (8.6 um),3,14.511
107,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,655.6,0.0669,650.6349,664.3198897284051,0.9794,0,3.6821,0.566095579077949,0.0474,A1,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,4.965
108,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,1565.0,0.0648,1584.2427,1634.756681457022,0.9691,1,8.0734,0.907056470319318,0.104,B2,CC-stretch (6.2 um),2,-19.243
109,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,1631.5,0.0631,1638.468,1690.710968940254,0.9691,1,5.7376,0.7587302678820887,0.0739,A1,CC-stretch (6.2 um),2,-6.968
110,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,618.1,0.0586,619.754,632.7894629364918,0.9794,0,2.9202,0.46541259662715,0.0376,A1,low / skeletal,2,-1.654
111,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,1442.5,0.0557,1443.4417,1489.46620575792,0.9691,1,1.7473,0.242367476911438,0.0225,B2,CC-stretch/CH-ip (7.7 um),2,-0.942
112,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,469.7,0.0548,475.5058,485.5072493363284,0.9794,0,3.06,0.48572142648158,0.0394,B1,low / skeletal,1,-5.806
113,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,815.1,0.0498,814.7446,831.8813559322033,0.9794,0,2.9054,0.4632059321941438,0.0374,B2,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,0.355
114,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,1169.7,0.0451,1169.534,1206.8248890723353,0.9691,1,1.4976,0.17539583139403003,0.0193,B2,CH-ip-bend (8.6 um),1,0.166
115,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,961.3,0.0324,951.5769,971.5916887890544,0.9794,0,6.7701,0.8305950836227284,0.0872,B1,ring / CH-ip (9-10.5 um),1,9.723
116,487,C13H9N,0,13,9,1,1,0,0,8,1-A1,,10.1016/j.saa.2017.03.044,acridine,1296.4,0.0108,1307.2065,1348.887111753173,0.9691,1,4.3798,0.6414542792530674,0.0564,B2,CC-stretch/CH-ip (7.7 um),1,-10.806
117,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1243.1,1.0,1237.0054,1276.4476318233412,0.9691,1,112.7539,2.0521315724496603,0.8079,A',CH-ip-bend (8.6 um),3,6.095
118,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1490.7,0.973,1488.2079,1535.6597874316378,0.9691,1,41.1322,1.6141819388383303,0.2947,A',CC-stretch/CH-ip (7.7 um),2,2.492
119,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1536.3,0.9135,1533.6612,1582.562377463626,0.9691,1,139.5667,2.1447818098960556,1.0,A',CC-stretch (6.2 um),2,2.639
120,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1202.6,0.8278,1198.0029,1236.2015271901764,0.9691,1,59.9907,1.778083929521447,0.4298,A',CH-ip-bend (8.6 um),2,4.597
121,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1308.2,0.5687,1306.7096,1348.3743679702816,0.9691,1,71.4007,1.8537024695443414,0.5116,A',CC-stretch/CH-ip (7.7 um),2,1.49
122,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1159.9,0.5387,1157.2908,1194.1913115261584,0.9691,1,18.4355,1.2656549208570382,0.1321,A',CH-ip-bend (8.6 um),2,2.609
123,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1439.4,0.477,1429.5376,1475.118769992777,0.9691,1,24.7696,1.3939189932957512,0.1775,A',CC-stretch/CH-ip (7.7 um),3,9.862
124,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",698.2,0.3682,697.1662,711.8298958546048,0.9794,0,7.8236,0.893406638017588,0.0561,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),3,1.034
125,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",536.3,0.3162,537.7723,549.0834184194404,0.9794,0,17.7179,1.2484122461933576,0.1269,A',low / skeletal,1,-1.472
126,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1260.3,0.2608,1254.5654,1294.5675368898978,0.9691,1,58.6267,1.7680954491545233,0.4201,A',CC-stretch/CH-ip (7.7 um),2,5.735
127,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1140.2,0.2461,1136.3861,1172.620059849345,0.9691,1,36.2261,1.5590215816291202,0.2596,A',CH-ip-bend (8.6 um),2,3.814
128,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1002.9,0.2119,1001.7526,1022.822748621605,0.9794,0,38.2378,1.5824928973241106,0.274,A',ring / CH-ip (9-10.5 um),3,1.147
129,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",853.5,0.2069,855.8774,873.879313865632,0.9794,0,39.1921,1.593198534567094,0.2808,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-2.377
130,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1508.9,0.206,1496.9215,1544.6512227840265,0.9691,1,43.9447,1.642906503993369,0.3149,A',CC-stretch/CH-ip (7.7 um),4,11.979
131,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1420.8,0.1724,1426.1896,1471.6640181611804,0.9691,1,4.246,0.62797998982998,0.0304,A',CC-stretch/CH-ip (7.7 um),3,-5.39
132,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",757.3,0.1667,758.8179,774.7783336736777,0.9794,0,32.6843,1.51433918811201,0.2342,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-1.518
133,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",870.6,0.133,867.9927,886.2494384316929,0.9794,0,15.4431,1.1887344836783131,0.1107,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),2,2.607
134,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1012.2,0.1233,1031.8922,1053.59628343884,0.9794,0,17.9392,1.2538030717441733,0.1285,A',ring / CH-ip (9-10.5 um),2,-19.692
135,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",596.6,0.1167,598.5216,611.1104758015111,0.9794,0,6.7539,0.8295546260699431,0.0484,A',low / skeletal,1,-1.922
136,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1024.9,0.1004,1053.4747,1075.632734327139,0.9794,0,5.042,0.702602841340427,0.0361,A',ring / CH-ip (9-10.5 um),3,-28.575
137,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1216.5,0.0852,1213.863,1252.567330512847,0.9691,1,7.6795,0.8853329447307499,0.055,A',CH-ip-bend (8.6 um),3,2.637
138,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1583.5,0.0814,1597.6805,1648.622949128057,0.9691,1,93.4243,1.9704598524967756,0.6694,A',CC-stretch (6.2 um),2,-14.18
139,275,C13H9N+,1,13,9,1,0,2,3,4,"2-A""",,10.1021/jp021938c,"7,8-benzoquinoline",1431.8,0.0421,1413.563,1458.6348158084822,0.9691,1,21.7119,1.3366978300601255,0.1556,A',CC-stretch/CH-ip (7.7 um),3,18.237
140,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,3064.6,1.0,3065.6617,3194.395852870689,0.9597,2,73.5029,1.8663044741746957,0.9489,B1U,CH-stretch,4,-1.062
141,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,725.6,0.6087,730.6537,746.021748008985,0.9794,0,59.7006,1.7759786958760981,0.7707,B3U,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,-5.054
142,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,878.3,0.4783,873.79,892.1686746987951,0.9794,0,55.5554,1.744726278870442,0.7172,B3U,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,4.51
143,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,468.0,0.1217,474.7474,484.7328976924648,0.9794,0,12.7707,1.1062147028863942,0.1649,B3U,low / skeletal,1,-6.747
144,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,1318.1,0.0609,1306.0245,1347.66742338252,0.9691,1,4.1624,0.6193438128879801,0.0537,B1U,CC-stretch/CH-ip (7.7 um),1,12.075
145,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,602.9,0.0565,604.8758,617.5983255054115,0.9794,0,8.1595,0.9116635467570451,0.1053,B2U,low / skeletal,1,-1.976
146,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,1000.9,0.0478,1014.6134,1035.954053502144,0.9794,0,3.9217,0.5934743681875005,0.0506,B2U,ring / CH-ip (9-10.5 um),1,-13.713
147,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,1542.0,0.0478,1547.3214,1596.6581364152307,0.9691,1,4.4495,0.6483112111065161,0.0574,B2U,CC-stretch (6.2 um),1,-5.321
148,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,1149.2,0.0426,1144.6508,1181.1482819110515,0.9691,1,4.6505,0.6674996487108583,0.06,B1U,CH-ip-bend (8.6 um),3,4.549
149,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,954.9,0.0426,942.7274,962.556054727384,0.9794,0,6.124,0.7870351820262234,0.0791,B3U,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,12.173
150,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,1272.5,0.0365,1257.8047,1297.9101227943452,0.9691,1,8.2793,0.9179936195157307,0.1069,B1U,CC-stretch/CH-ip (7.7 um),1,14.695
151,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,1166.9,0.0304,1163.1189,1200.205241977092,0.9691,1,1.6354,0.21362399341608687,0.0211,B2U,CH-ip-bend (8.6 um),3,3.781
152,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,1450.5,0.0243,1454.1025,1500.4669280775977,0.9691,1,1.2286,0.08941051098354448,0.0159,B1U,CC-stretch/CH-ip (7.7 um),2,-3.602
153,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,1627.8,0.0243,1635.0004,1687.132803632236,0.9691,1,6.8558,0.8360581396964561,0.0885,B1U,CC-stretch (6.2 um),1,-7.2
154,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,1460.0,0.0183,1454.2956,1500.6661851202143,0.9691,1,1.8683,0.2714466138017645,0.0241,B2U,CC-stretch/CH-ip (7.7 um),2,5.704
155,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,1345.6,0.0122,1350.077,1393.124548550201,0.9691,1,4.0288,0.6051757084277686,0.052,B2U,CC-stretch/CH-ip (7.7 um),1,-4.477
156,265,C14H10,0,14,10,0,2,0,0,8,1-AG,anthracene (locality probe),10.1021/j100022a007,anthracene,906.8,0.0061,898.5311,917.4301613232592,0.9794,0,1.7258,0.23699046465314766,0.0223,B1U,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,8.269
157,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,3070.9,1.0,3072.5327,3201.5553818901744,0.9597,2,47.8994,1.6803300733661048,0.7908,B2,CH-stretch,8,-1.633
158,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,735.0,0.6667,737.3748,752.8842148254033,0.9794,0,60.5711,1.7822654607293777,1.0,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-2.375
159,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,812.8,0.4619,815.8946,833.0555442107412,0.9794,0,46.1428,1.6641039444905292,0.7618,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,-3.095
160,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1460.4,0.0952,1460.2854,1506.8469714167784,0.9691,1,11.9222,1.0763564030300994,0.1968,B2,CC-stretch/CH-ip (7.7 um),2,0.115
161,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,864.9,0.081,867.7544,886.0061261997141,0.9794,0,9.8659,0.9941367091731234,0.1629,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-2.854
162,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1245.8,0.0714,1240.4634,1280.0158910329174,0.9691,1,9.8492,0.993400956416866,0.1626,A1,CH-ip-bend (8.6 um),1,5.337
163,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1504.7,0.0619,1504.7447,1552.7238675059334,0.9691,1,5.9836,0.7769625535062886,0.0988,B2,CC-stretch (6.2 um),2,-0.045
164,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,617.5,0.04,618.8695,631.8863589953032,0.9794,0,5.1977,0.7158112093503576,0.0858,B2,low / skeletal,1,-1.37
165,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1039.9,0.04,1047.6796,1069.715744333265,0.9794,0,4.2092,0.6241995617263543,0.0695,B2,ring / CH-ip (9-10.5 um),1,-7.78
166,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1302.9,0.0267,1294.1386,1335.4025384377258,0.9691,1,1.6013,0.2044727036489641,0.0264,A1,CC-stretch/CH-ip (7.7 um),1,8.761
167,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,710.2,0.0267,711.6159,726.583520522769,0.9794,0,1.5922,0.20199761958310547,0.0263,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-1.416
168,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,494.0,0.0267,499.3681,509.8714519093322,0.9794,0,2.8517,0.4551038356266989,0.0471,B1,low / skeletal,1,-5.368
169,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1202.7,0.02,1199.0132,1237.2440408626562,0.9691,1,1.8469,0.2664433812962738,0.0305,A1,CH-ip-bend (8.6 um),1,3.687
170,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,948.2,0.02,931.904,951.5050030630998,0.9794,0,3.5468,0.5498366997927007,0.0586,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,16.296
171,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1144.1,0.02,1138.1711,1174.4619750283769,0.9691,1,1.3709,0.13700577642909867,0.0226,B2,CH-ip-bend (8.6 um),1,5.929
172,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,877.6,0.0133,872.1783,890.5230753522565,0.9794,0,1.4997,0.17600439147225266,0.0248,B2,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,5.422
173,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1002.5,0.0133,996.5328,1017.4931590769858,0.9794,0,1.0243,0.010427172717049264,0.0169,B2,ring / CH-ip (9-10.5 um),1,5.967
174,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1430.7,0.0133,1422.7256,1468.0895676400785,0.9691,1,1.3654,0.13525989851565856,0.0225,A1,CC-stretch/CH-ip (7.7 um),3,7.974
175,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1530.1,0.0133,1532.0895,1580.940563409349,0.9691,1,1.5452,0.1889846994727827,0.0255,A1,CC-stretch (6.2 um),2,-1.99
176,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1351.4,0.0067,1347.8752,1390.852543597152,0.9691,1,1.5614,0.19351417502866883,0.0258,A1,CC-stretch/CH-ip (7.7 um),1,3.525
177,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1597.9,0.0067,1610.1735,1661.514291610773,0.9691,1,3.9386,0.595341876565994,0.065,A1,CC-stretch (6.2 um),1,-12.274
178,273,C14H10,0,14,10,0,0,2,0,8,1-A1,,10.1021/jp9834816,phenanthrene,1419.0,0.0067,1440.2453,1486.1678877308843,0.9691,1,2.6657,0.4258112719811889,0.044,A1,CC-stretch/CH-ip (7.7 um),2,-21.245
179,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,1277.5,1.0,1280.9109,1321.7530698586318,0.9691,1,3.6221,0.5589604362730917,0.0169,B2,CC-stretch/CH-ip (7.7 um),2,-3.411
180,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,1565.0,0.5231,1565.9487,1615.879372613765,0.9691,1,197.6193,2.295829356618965,0.9219,B2,CC-stretch (6.2 um),2,-0.949
181,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,582.0,0.2692,585.7741,598.0948539922401,0.9794,0,45.5626,1.658608498845052,0.2126,B2,low / skeletal,1,-3.774
182,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,1267.0,0.1538,1254.6898,1294.6959034155404,0.9691,1,33.359,1.5232130233508556,0.1556,A1,CC-stretch/CH-ip (7.7 um),2,12.31
183,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,694.5,0.1077,691.1402,705.6771492750664,0.9794,0,29.7211,1.4730648789475391,0.1387,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,3.36
184,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,1299.0,0.1,1313.9313,1355.8263337116912,0.9691,1,214.3592,2.331142127564363,1.0,B2,CC-stretch/CH-ip (7.7 um),2,-14.931
185,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,756.2,0.0846,758.944,774.9070859710026,0.9794,0,47.1235,1.6732375392968022,0.2198,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,-2.744
186,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,1136.3,0.0692,1135.4403,1171.6441027757714,0.9691,1,1.6572,0.2193749246262561,0.0077,A1,CH-ip-bend (8.6 um),2,0.86
187,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,1551.0,0.0685,1546.8281,1596.149107419255,0.9691,1,109.3336,2.038753648245559,0.51,A1,CC-stretch (6.2 um),3,4.172
188,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,836.0,0.0662,838.9254,856.570757606698,0.9794,0,41.8979,1.6221922558716022,0.1955,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-2.925
189,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,1139.7,0.0631,1138.5126,1174.8143638427407,0.9691,1,146.8272,2.166806516858445,0.685,B2,CH-ip-bend (8.6 um),2,1.187
190,365,C14H10+,1,14,10,0,0,2,0,8,2-B1,,10.1021/j100010a011,phenanthrene,1513.0,0.0208,1520.4254,1568.904550613972,0.9691,1,8.278,0.9179254220647411,0.0386,A1,CC-stretch (6.2 um),3,-7.425
191,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,1341.0,1.0,1348.8673,1391.876276958002,0.9691,1,311.5964,2.493592431448645,1.0,B2U,CC-stretch/CH-ip (7.7 um),1,-7.867
192,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,1418.4,0.8462,1403.409,1448.1570529357136,0.9691,1,140.7112,2.148328666763897,0.4516,B2U,CC-stretch/CH-ip (7.7 um),1,14.991
193,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,1188.6,0.6923,1186.7501,1224.5899287999175,0.9691,1,160.9634,2.206727136994393,0.5166,B2U,CH-ip-bend (8.6 um),1,1.85
194,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,748.3,0.2615,753.162,769.0034715131713,0.9794,0,77.3895,1.8886820407682088,0.2484,B3U,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,-4.862
195,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,1539.9,0.15,1537.7205,1586.7511092766483,0.9691,1,83.7234,1.9228468566859482,0.2687,B2U,CC-stretch (6.2 um),1,2.18
196,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,1586.4,0.1385,1579.4758,1629.8377876380146,0.9691,1,57.9938,1.7633815664988983,0.1861,B1U,CC-stretch (6.2 um),1,6.924
197,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,912.0,0.0923,909.5911,928.7227894629364,0.9794,0,31.6096,1.4998190001454355,0.1014,B3U,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,2.409
198,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,1456.5,0.0731,1455.7669,1502.184397894954,0.9691,1,57.7246,1.7613609321757078,0.1853,B2U,CC-stretch/CH-ip (7.7 um),2,0.733
199,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,1314.6,0.0577,1284.7379,1325.7020947270664,0.9691,1,5.2392,0.7192649774207452,0.0168,B1U,CC-stretch/CH-ip (7.7 um),1,29.862
200,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,1290.4,0.0577,1273.7438,1314.3574450521105,0.9691,1,21.8838,1.3401227370278732,0.0702,B1U,CC-stretch/CH-ip (7.7 um),2,16.656
201,266,C14H10+,1,14,10,0,2,0,0,8,2-B2G,,10.1021/j100022a007,anthracene,1430.2,0.0146,1450.7307,1496.9876173769478,0.9691,1,19.4861,1.2897249269593976,0.0625,B1U,CC-stretch/CH-ip (7.7 um),3,-20.531
202,271,C15H9N,0,15,9,1,2,4,3,0,1-A1,,10.1021/jp021938c,2-azapyrene,3042.0,1.0,3034.5521,3161.979889548817,0.9597,2,16.2705,1.2114008992124825,0.2564,A1,CH-stretch,6,7.448
203,271,C15H9N,0,15,9,1,2,4,3,0,1-A1,,10.1021/jp021938c,2-azapyrene,717.6,0.6548,720.9499,736.1138452113538,0.9794,0,28.2962,1.4517281164486735,0.446,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,-3.35
204,271,C15H9N,0,15,9,1,2,4,3,0,1-A1,,10.1021/jp021938c,2-azapyrene,893.7,0.3733,896.9772,915.8435777006332,0.9794,0,32.6099,1.5133494670207752,0.514,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,-3.277
205,271,C15H9N,0,15,9,1,2,4,3,0,1-A1,,10.1021/jp021938c,2-azapyrene,846.8,0.3215,840.4909,858.169185215438,0.9794,0,37.9287,1.5789679575854203,0.5978,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,6.309
206,271,C15H9N,0,15,9,1,2,4,3,0,1-A1,,10.1021/jp021938c,2-azapyrene,816.5,0.3111,819.6984,836.9393506228303,0.9794,0,8.0559,0.9061140665676892,0.127,A1,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,-3.198
207,271,C15H9N,0,15,9,1,2,4,3,0,1-A1,,10.1021/jp021938c,2-azapyrene,1143.3,0.2059,1139.1446,1175.4665153234962,0.9691,1,1.4816,0.1707309693378591,0.0234,A1,CH-ip-bend (8.6 um),2,4.155
208,271,C15H9N,0,15,9,1,2,4,3,0,1-A1,,10.1021/jp021938c,2-azapyrene,1239.4,0.1541,1236.1748,1275.5905479310702,0.9691,1,1.6175,0.20884428934073798,0.0255,A1,CH-ip-bend (8.6 um),3,3.225
209,271,C15H9N,0,15,9,1,2,4,3,0,1-A1,,10.1021/jp021938c,2-azapyrene,1460.5,0.1363,1455.9646,1502.388401609741,0.9691,1,2.6104,0.41670706077981845,0.0411,B2,CC-stretch/CH-ip (7.7 um),3,4.535
210,271,C15H9N,0,15,9,1,2,4,3,0,1-A1,,10.1021/jp021938c,2-azapyrene,822.4,0.1363,812.7756,829.8709413926894,0.9794,0,11.9606,1.0777529664544954,0.1885,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,9.624
211,271,C15H9N,0,15,9,1,2,4,3,0,1-A1,,10.1021/jp021938c,2-azapyrene,1254.4,0.1319,1253.4916,1293.4594985037666,0.9691,1,1.8439,0.26573736431749073,0.0291,A1,CC-stretch/CH-ip (7.7 um),3,0.908
